OrderID,OrderDate,Region,Category,Subcategory,ProductID,Quantity,UnitPrice,TotalPrice,Discount,DiscountedPrice,Profit,PaymentMethod,ShippingMethod,CustomerSegment
ORD00789,2023-10-03,East,Home & Kitchen,Vacuum Cleaner,PROD8431,3,557.32,1671.96,0.05,1588.36,200.28,Bank Transfer,Express,Wholesale
ORD00790,2023-02-06,South,Books,Non-Fiction,PROD1068,6,145.29,871.74,0.14,749.7,60.68,Credit Card,Overnight,Wholesale
ORD00791,2023-07-27,West,Home & Kitchen,Cookware,PROD6043,7,940.88,6586.16,0.29,4676.17,582.79,Credit Card,Express,Retail
ORD00792,2023-10-17,East,Electronics,Laptop,PROD9349,3,202.29,606.87,0.13,527.98,53.35,Cash,Overnight,Wholesale
ORD00793,2023-01-30,North,Home & Kitchen,Vacuum Cleaner,PROD6921,7,927.25,6490.75,0.22,5062.78,498.53,Credit Card,Overnight,Wholesale
ORD00794,2023-11-06,Central,Apparel,Jeans,PROD3644,8,944.82,7558.56,0.04,7256.22,721.87,Credit Card,Standard,Retail
ORD00795,2023-12-28,West,Toys,Doll,PROD3716,10,974.4,9744.0,0.02,9549.12,2215.3,Cash,Express,Wholesale
ORD00796,2023-09-30,North,Home & Kitchen,Vacuum Cleaner,PROD2790,7,590.22,4131.54,0.22,3222.6,646.11,Bank Transfer,Standard,Corporate
ORD00797,2023-07-23,North,Apparel,Jacket,PROD2144,5,16.36,81.8,0.05,77.71,11.53,Cash,Overnight,Corporate
ORD00798,2023-08-09,West,Home & Kitchen,Vacuum Cleaner,PROD3981,3,184.64,553.92,0.06,520.68,40.02,Credit Card,Express,Wholesale
ORD00799,2023-04-13,West,Apparel,T-shirt,PROD8220,1,752.42,752.42,0.24,571.84,50.54,Credit Card,Overnight,Retail
ORD00800,2023-02-13,South,Electronics,Laptop,PROD8829,7,133.43,934.01,0.02,915.33,51.2,Cash,Overnight,Retail
ORD00801,2023-05-17,South,Electronics,Smartphone,PROD9557,1,668.67,668.67,0.24,508.19,29.66,Credit Card,Express,Wholesale
ORD00802,2023-09-06,East,Books,Non-Fiction,PROD6164,8,759.34,6074.72,0.18,4981.27,584.35,PayPal,Express,Wholesale
ORD00803,2023-11-09,North,Toys,Doll,PROD8486,1,975.55,975.55,0.26,721.91,152.51,Cash,Overnight,Retail
ORD00804,2023-03-04,East,Electronics,Tablet,PROD8404,9,286.67,2580.03,0.21,2038.22,434.16,Cash,Overnight,Corporate
ORD00805,2023-11-23,East,Apparel,T-shirt,PROD8279,6,26.46,158.76,0.11,141.3,8.36,PayPal,Overnight,Corporate
ORD00806,2023-11-10,West,Toys,Puzzle,PROD2645,2,354.85,709.7,0.28,510.98,121.76,Cash,Express,Wholesale
ORD00807,2023-03-15,North,Apparel,Jacket,PROD3094,9,877.47,7897.23,0.24,6001.89,1160.36,Cash,Standard,Corporate
ORD00808,2023-03-28,South,Books,Non-Fiction,PROD4467,8,955.5,7644.0,0.14,6573.84,1039.54,PayPal,Overnight,Wholesale
ORD00809,2023-08-11,East,Electronics,Smartphone,PROD4610,1,168.63,168.63,0.28,121.41,27.99,Bank Transfer,Overnight,Corporate
ORD00810,2023-03-11,East,Electronics,Tablet,PROD4666,9,637.21,5734.89,0.15,4874.66,1019.33,Credit Card,Overnight,Corporate
ORD00811,2023-07-15,East,Toys,Puzzle,PROD2895,9,966.59,8699.31,0.13,7568.4,731.66,Bank Transfer,Standard,Retail
ORD00812,2023-10-31,East,Electronics,Laptop,PROD7229,4,747.17,2988.68,0.03,2899.02,358.17,Credit Card,Express,Retail
ORD00813,2023-04-08,South,Books,Children,PROD9515,7,980.05,6860.35,0.1,6174.32,759.47,PayPal,Standard,Corporate
ORD00814,2023-08-24,West,Electronics,Tablet,PROD8467,6,153.25,919.5,0.28,662.04,143.96,PayPal,Overnight,Corporate
ORD00815,2023-12-07,North,Apparel,Jacket,PROD5480,1,602.89,602.89,0.09,548.63,136.1,Cash,Overnight,Retail
ORD00816,2023-12-27,South,Toys,Doll,PROD4687,7,68.22,477.54,0.24,362.93,29.23,Credit Card,Standard,Corporate
ORD00817,2023-12-04,West,Toys,Doll,PROD6706,3,991.15,2973.45,0.16,2497.7,293.43,Cash,Express,Retail
ORD00818,2023-05-25,West,Books,Children,PROD2594,5,699.41,3497.05,0.06,3287.23,727.3,PayPal,Express,Wholesale
ORD00819,2023-06-05,West,Electronics,Tablet,PROD5769,8,658.09,5264.72,0.17,4369.72,604.67,PayPal,Standard,Retail
ORD00820,2023-11-30,South,Apparel,Jacket,PROD7169,1,368.6,368.6,0.26,272.76,19.2,Cash,Overnight,Retail
ORD00821,2023-07-02,East,Electronics,Smartphone,PROD8107,8,187.84,1502.72,0.02,1472.67,362.36,PayPal,Overnight,Wholesale
ORD00822,2023-01-18,South,Toys,Board Game,PROD7150,2,248.45,496.9,0.15,422.36,79.23,Credit Card,Express,Wholesale
ORD00823,2023-11-20,West,Toys,Doll,PROD9351,8,373.65,2989.2,0.04,2869.63,190.91,PayPal,Standard,Wholesale
ORD00824,2023-09-03,West,Books,Children,PROD8932,5,696.79,3483.95,0.03,3379.43,569.69,Cash,Express,Wholesale
ORD00825,2023-06-16,West,Apparel,T-shirt,PROD1323,2,716.63,1433.26,0.26,1060.61,167.05,Cash,Overnight,Wholesale
ORD00826,2023-02-02,North,Books,Non-Fiction,PROD4399,9,838.77,7548.93,0.16,6341.1,1355.51,Credit Card,Standard,Wholesale
ORD00827,2023-10-12,South,Apparel,T-shirt,PROD3641,8,802.51,6420.08,0.04,6163.28,466.95,Credit Card,Overnight,Corporate
ORD00828,2023-03-05,North,Electronics,Smartphone,PROD5068,9,305.59,2750.31,0.29,1952.72,164.65,Bank Transfer,Standard,Wholesale
ORD00829,2023-10-01,East,Home & Kitchen,Vacuum Cleaner,PROD9818,8,148.46,1187.68,0.15,1009.53,113.66,PayPal,Overnight,Retail
ORD00830,2023-01-19,South,Electronics,Smartphone,PROD4539,4,150.25,601.0,0.26,444.74,41.38,Bank Transfer,Express,Retail
ORD00831,2023-02-08,West,Books,Non-Fiction,PROD8472,9,262.42,2361.78,0.11,2101.98,484.99,Credit Card,Express,Wholesale
ORD00832,2023-03-15,South,Toys,Puzzle,PROD7097,9,211.73,1905.57,0.19,1543.51,160.34,PayPal,Express,Retail
ORD00833,2023-07-14,Central,Home & Kitchen,Cookware,PROD2802,1,964.38,964.38,0.07,896.87,93.3,Cash,Standard,Corporate
ORD00834,2023-06-20,North,Electronics,Laptop,PROD7179,5,154.87,774.35,0.24,588.51,61.63,PayPal,Express,Retail
ORD00835,2023-09-27,East,Electronics,Smartphone,PROD5620,5,592.94,2964.7,0.24,2253.17,155.71,Bank Transfer,Overnight,Retail
ORD00836,2023-06-12,Central,Electronics,Smartphone,PROD7597,7,188.87,1322.09,0.24,1004.79,186.45,Cash,Overnight,Retail
ORD00837,2023-12-18,Central,Home & Kitchen,Blender,PROD5380,9,716.09,6444.81,0.2,5155.85,404.91,Credit Card,Overnight,Wholesale
ORD00838,2023-05-08,East,Home & Kitchen,Vacuum Cleaner,PROD8678,10,424.06,4240.6,0.14,3646.92,502.52,Bank Transfer,Express,Corporate
ORD00839,2023-04-28,East,Books,Children,PROD2476,5,639.28,3196.4,0.03,3100.51,344.57,Credit Card,Standard,Wholesale
ORD00840,2023-03-26,West,Apparel,T-shirt,PROD1175,10,66.84,668.4,0.22,521.35,83.85,Cash,Overnight,Wholesale
ORD00841,2023-09-12,North,Apparel,Jeans,PROD7643,9,688.27,6194.43,0.2,4955.54,775.45,Credit Card,Overnight,Retail
ORD00842,2023-08-06,Central,Electronics,Tablet,PROD1693,9,752.17,6769.53,0.07,6295.66,1245.26,Cash,Standard,Wholesale
ORD00843,2023-03-31,North,Books,Fiction,PROD7925,2,373.38,746.76,0.04,716.89,86.5,Cash,Express,Retail
ORD00844,2023-06-23,East,Home & Kitchen,Blender,PROD5901,4,833.41,3333.64,0.26,2466.89,546.57,Cash,Express,Corporate
ORD00845,2023-11-20,Central,Apparel,T-shirt,PROD1580,10,399.69,3996.9,0.28,2877.77,678.64,Cash,Overnight,Corporate
ORD00846,2023-01-04,East,Electronics,Laptop,PROD4050,10,465.75,4657.5,0.09,4238.32,302.76,Cash,Express,Retail
ORD00847,2023-09-09,North,Electronics,Laptop,PROD8985,4,93.9,375.6,0.15,319.26,25.78,Credit Card,Standard,Wholesale
ORD00848,2023-08-29,Central,Home & Kitchen,Blender,PROD5415,7,380.57,2663.99,0.11,2370.95,541.62,Credit Card,Express,Wholesale
ORD00849,2023-03-13,South,Toys,Board Game,PROD2813,6,749.62,4497.72,0.0,4497.72,1019.7,PayPal,Express,Retail
ORD00850,2023-08-04,West,Apparel,Jeans,PROD5354,6,901.99,5411.94,0.05,5141.34,461.68,Credit Card,Express,Corporate
ORD00851,2023-12-16,Central,Books,Non-Fiction,PROD7370,3,331.64,994.92,0.23,766.09,173.41,PayPal,Standard,Retail
ORD00852,2023-03-21,East,Electronics,Smartphone,PROD8039,6,505.0,3030.0,0.23,2333.1,227.01,Credit Card,Express,Corporate
ORD00853,2023-09-06,Central,Home & Kitchen,Cookware,PROD4061,2,763.29,1526.58,0.07,1419.72,114.29,PayPal,Express,Retail
ORD00854,2023-05-07,Central,Home & Kitchen,Vacuum Cleaner,PROD3968,7,206.43,1445.01,0.21,1141.56,242.0,PayPal,Overnight,Wholesale
ORD00855,2023-03-03,South,Apparel,T-shirt,PROD7984,3,407.27,1221.81,0.08,1124.07,99.41,Credit Card,Overnight,Retail
ORD00856,2023-07-14,South,Electronics,Smartphone,PROD6507,7,529.72,3708.04,0.21,2929.35,720.69,Cash,Express,Retail
ORD00857,2023-11-26,East,Books,Non-Fiction,PROD7849,1,311.25,311.25,0.08,286.35,30.38,PayPal,Express,Retail
ORD00858,2023-01-01,East,Apparel,T-shirt,PROD2650,1,663.83,663.83,0.1,597.45,63.97,Cash,Standard,Corporate
ORD00859,2023-06-21,South,Toys,Doll,PROD6426,5,120.41,602.05,0.2,481.64,89.87,Bank Transfer,Overnight,Corporate
ORD00860,2023-11-06,North,Books,Children,PROD2742,6,245.87,1475.22,0.08,1357.2,226.47,PayPal,Overnight,Wholesale
ORD00861,2023-01-22,South,Books,Fiction,PROD8303,10,968.65,9686.5,0.27,7071.14,1509.56,Credit Card,Standard,Wholesale
ORD00862,2023-06-04,North,Books,Non-Fiction,PROD3094,8,989.75,7918.0,0.06,7442.92,1445.07,PayPal,Express,Wholesale
ORD00863,2023-06-27,North,Home & Kitchen,Vacuum Cleaner,PROD8910,6,454.0,2724.0,0.22,2124.72,493.3,Cash,Overnight,Wholesale
ORD00864,2023-11-03,Central,Electronics,Smartphone,PROD1996,5,699.74,3498.7,0.04,3358.75,198.47,PayPal,Overnight,Corporate
ORD00865,2023-09-30,West,Toys,Puzzle,PROD7393,9,971.82,8746.38,0.05,8309.06,1663.02,Cash,Overnight,Corporate
ORD00866,2023-01-02,Central,Apparel,T-shirt,PROD8461,3,576.18,1728.54,0.18,1417.4,73.38,Bank Transfer,Express,Retail
ORD00867,2023-05-18,East,Home & Kitchen,Vacuum Cleaner,PROD1640,9,127.91,1151.19,0.07,1070.61,167.78,PayPal,Express,Retail
ORD00868,2023-11-25,East,Home & Kitchen,Blender,PROD7047,4,989.64,3958.56,0.06,3721.05,272.52,Bank Transfer,Standard,Wholesale
ORD00869,2023-03-10,North,Books,Non-Fiction,PROD6824,7,899.35,6295.45,0.09,5728.86,1415.33,PayPal,Overnight,Corporate
ORD00870,2023-01-09,Central,Apparel,Jeans,PROD2743,9,660.74,5946.66,0.26,4400.53,1046.46,Cash,Overnight,Corporate
ORD00871,2023-04-16,West,Books,Children,PROD3550,8,228.43,1827.44,0.08,1681.24,279.65,Cash,Standard,Wholesale
ORD00872,2023-03-17,South,Toys,Doll,PROD4094,8,102.75,822.0,0.05,780.9,67.94,Cash,Overnight,Retail
ORD00873,2023-06-08,South,Home & Kitchen,Blender,PROD2137,3,886.4,2659.2,0.25,1994.4,373.9,PayPal,Standard,Corporate
ORD00874,2023-11-27,North,Apparel,Jeans,PROD2633,7,109.23,764.61,0.16,642.27,125.47,Cash,Express,Retail
ORD00875,2023-11-26,Central,Electronics,Smartphone,PROD1221,1,140.86,140.86,0.23,108.46,11.23,Credit Card,Standard,Wholesale
ORD00876,2023-02-13,South,Home & Kitchen,Vacuum Cleaner,PROD6036,4,147.84,591.36,0.23,455.35,104.04,Bank Transfer,Express,Retail
ORD00877,2023-10-06,North,Apparel,T-shirt,PROD9923,5,631.21,3156.05,0.04,3029.81,651.36,Bank Transfer,Standard,Wholesale
ORD00878,2023-01-01,East,Toys,Board Game,PROD4700,4,33.76,135.04,0.13,117.48,9.34,Cash,Overnight,Wholesale
ORD00879,2023-03-28,North,Electronics,Laptop,PROD6467,2,232.28,464.56,0.29,329.84,35.08,Credit Card,Express,Retail
ORD00880,2023-03-19,West,Electronics,Tablet,PROD3461,3,434.34,1303.02,0.1,1172.72,101.17,Bank Transfer,Overnight,Corporate
ORD00881,2023-05-19,North,Home & Kitchen,Blender,PROD1035,8,665.11,5320.88,0.28,3831.03,812.73,PayPal,Overnight,Retail
ORD00882,2023-07-19,North,Home & Kitchen,Blender,PROD2854,8,724.13,5793.04,0.24,4402.71,641.41,Cash,Overnight,Corporate
ORD00883,2023-06-15,West,Apparel,T-shirt,PROD8885,3,190.05,570.15,0.12,501.73,57.13,Cash,Overnight,Wholesale
ORD00884,2023-12-01,West,Home & Kitchen,Blender,PROD9724,4,389.35,1557.4,0.16,1308.22,206.37,PayPal,Express,Retail
ORD00885,2023-08-04,North,Books,Children,PROD4853,9,582.1,5238.9,0.21,4138.73,826.33,Bank Transfer,Standard,Retail
ORD00886,2023-10-13,East,Electronics,Laptop,PROD6912,8,958.04,7664.32,0.28,5518.31,341.67,PayPal,Express,Corporate
ORD00887,2023-08-04,North,Apparel,Jacket,PROD3344,4,218.63,874.52,0.07,813.3,162.17,Cash,Overnight,Retail
ORD00888,2023-01-28,South,Toys,Doll,PROD1494,2,666.12,1332.24,0.02,1305.6,283.95,PayPal,Express,Retail
ORD00889,2023-02-09,South,Electronics,Smartphone,PROD8696,1,573.49,573.49,0.24,435.85,34.84,PayPal,Overnight,Wholesale
ORD00890,2023-07-30,North,Home & Kitchen,Cookware,PROD3554,6,449.53,2697.18,0.19,2184.72,115.01,Credit Card,Overnight,Retail
ORD00891,2023-09-15,West,Books,Fiction,PROD5227,3,20.76,62.28,0.25,46.71,8.69,Bank Transfer,Overnight,Retail
ORD00892,2023-05-20,South,Toys,Board Game,PROD7560,2,526.29,1052.58,0.29,747.33,56.07,Credit Card,Standard,Corporate
ORD00893,2023-10-14,East,Apparel,Jacket,PROD7637,10,843.3,8433.0,0.24,6409.08,920.9,Cash,Standard,Retail
ORD00894,2023-08-06,East,Home & Kitchen,Vacuum Cleaner,PROD1459,4,277.22,1108.88,0.03,1075.61,131.81,PayPal,Express,Retail
ORD00895,2023-02-03,Central,Books,Fiction,PROD4305,4,601.14,2404.56,0.23,1851.51,207.04,Credit Card,Standard,Corporate
ORD00896,2023-10-17,East,Electronics,Tablet,PROD2527,1,568.1,568.1,0.24,431.76,25.53,Bank Transfer,Standard,Corporate
ORD00897,2023-09-14,South,Home & Kitchen,Cookware,PROD2595,4,321.33,1285.32,0.12,1131.08,137.05,Bank Transfer,Express,Wholesale
ORD00898,2023-09-15,North,Books,Fiction,PROD5753,3,33.45,100.35,0.24,76.27,11.09,PayPal,Standard,Wholesale
ORD00899,2023-11-17,South,Toys,Board Game,PROD3638,2,953.29,1906.58,0.07,1773.12,165.13,Bank Transfer,Express,Retail
ORD00900,2023-07-04,West,Home & Kitchen,Cookware,PROD4917,10,857.39,8573.9,0.13,7459.29,1701.73,PayPal,Overnight,Wholesale
ORD00901,2023-10-18,East,Electronics,Smartphone,PROD9964,8,106.43,851.44,0.0,851.44,173.07,Credit Card,Express,Retail
ORD00902,2023-03-28,North,Toys,Doll,PROD2165,5,169.86,849.3,0.08,781.36,95.85,PayPal,Overnight,Corporate
ORD00903,2023-05-12,Central,Home & Kitchen,Cookware,PROD8999,8,653.79,5230.32,0.04,5021.11,375.55,Credit Card,Express,Corporate
ORD00904,2023-11-14,East,Toys,Doll,PROD7122,3,446.42,1339.26,0.15,1138.37,199.13,Credit Card,Overnight,Corporate
ORD00905,2023-05-15,South,Books,Non-Fiction,PROD1130,1,624.41,624.41,0.19,505.77,100.25,PayPal,Standard,Corporate
ORD00906,2023-10-19,North,Toys,Board Game,PROD6716,7,855.29,5987.03,0.07,5567.94,1251.85,Cash,Express,Wholesale
ORD00907,2023-02-25,West,Books,Non-Fiction,PROD8096,2,188.47,376.94,0.03,365.63,88.45,PayPal,Express,Corporate
ORD00908,2023-06-25,East,Electronics,Laptop,PROD8447,10,491.43,4914.3,0.21,3882.3,563.88,Credit Card,Overnight,Retail
ORD00909,2023-11-24,West,Toys,Board Game,PROD2022,4,326.98,1307.92,0.01,1294.84,220.4,Bank Transfer,Express,Corporate
ORD00910,2023-04-19,South,Apparel,T-shirt,PROD2369,1,953.12,953.12,0.21,752.96,78.28,PayPal,Standard,Corporate
ORD00911,2023-06-02,East,Toys,Board Game,PROD4015,8,872.58,6980.64,0.16,5863.74,1078.51,Credit Card,Standard,Corporate
ORD00912,2023-03-26,South,Home & Kitchen,Cookware,PROD8156,4,355.78,1423.12,0.13,1238.11,179.65,Bank Transfer,Overnight,Wholesale
ORD00913,2023-10-15,South,Toys,Board Game,PROD6304,10,206.57,2065.7,0.22,1611.25,266.98,Bank Transfer,Standard,Retail
ORD00914,2023-09-13,Central,Toys,Board Game,PROD1060,6,122.47,734.82,0.29,521.72,68.49,Cash,Standard,Wholesale
ORD00915,2023-10-24,Central,Toys,Puzzle,PROD3721,2,46.12,92.24,0.22,71.95,6.3,Cash,Standard,Corporate
ORD00916,2023-12-14,East,Apparel,T-shirt,PROD6029,10,955.55,9555.5,0.11,8504.4,1043.99,Credit Card,Overnight,Corporate
ORD00917,2023-07-30,East,Toys,Doll,PROD2857,6,358.69,2152.14,0.16,1807.8,279.55,PayPal,Express,Corporate
ORD00918,2023-10-11,West,Home & Kitchen,Blender,PROD5640,10,171.03,1710.3,0.13,1487.96,159.22,Credit Card,Standard,Retail
ORD00919,2023-01-09,Central,Electronics,Tablet,PROD9924,10,933.17,9331.7,0.03,9051.75,1810.25,Credit Card,Overnight,Corporate
ORD00920,2023-01-17,Central,Books,Children,PROD7243,5,853.19,4265.95,0.06,4009.99,823.56,Credit Card,Standard,Corporate
ORD00921,2023-08-26,West,Electronics,Laptop,PROD1124,7,908.91,6362.37,0.19,5153.52,1066.4,Bank Transfer,Standard,Wholesale
ORD00922,2023-12-04,South,Home & Kitchen,Cookware,PROD1068,5,314.32,1571.6,0.27,1147.27,266.01,Cash,Standard,Retail
ORD00923,2023-07-11,Central,Electronics,Smartphone,PROD8045,9,821.83,7396.47,0.18,6065.11,709.73,PayPal,Overnight,Corporate
ORD00924,2023-11-26,South,Apparel,Jacket,PROD7396,7,830.26,5811.82,0.24,4416.98,731.32,PayPal,Express,Corporate
ORD00925,2023-08-12,Central,Books,Fiction,PROD7422,4,108.58,434.32,0.24,330.08,49.79,Bank Transfer,Overnight,Retail
ORD00926,2023-02-17,South,Home & Kitchen,Blender,PROD1455,2,35.38,70.76,0.0,70.76,14.44,Credit Card,Overnight,Corporate
ORD00927,2023-03-08,South,Electronics,Tablet,PROD5864,8,638.12,5104.96,0.23,3930.82,343.2,PayPal,Overnight,Retail
ORD00928,2023-12-04,Central,Toys,Doll,PROD2694,1,282.22,282.22,0.28,203.2,35.66,Credit Card,Express,Wholesale
ORD00929,2023-03-14,East,Electronics,Smartphone,PROD4407,5,269.37,1346.85,0.05,1279.51,83.78,Cash,Standard,Corporate
ORD00930,2023-02-07,West,Electronics,Laptop,PROD6137,8,959.63,7677.04,0.02,7523.5,1410.41,Cash,Standard,Retail
ORD00931,2023-04-02,East,Home & Kitchen,Blender,PROD6681,10,634.9,6349.0,0.26,4698.26,345.05,Cash,Overnight,Wholesale
ORD00932,2023-03-23,North,Books,Fiction,PROD9781,9,744.28,6698.52,0.28,4822.93,427.16,Credit Card,Overnight,Wholesale
ORD00933,2023-07-06,North,Apparel,T-shirt,PROD3073,2,899.59,1799.18,0.01,1781.19,138.42,Bank Transfer,Express,Corporate
ORD00934,2023-06-28,West,Apparel,T-shirt,PROD9399,9,655.41,5898.69,0.14,5072.87,1074.45,Cash,Standard,Corporate
ORD00935,2023-12-18,Central,Apparel,T-shirt,PROD6105,5,962.25,4811.25,0.03,4666.91,973.66,PayPal,Standard,Wholesale
ORD00936,2023-08-17,North,Toys,Doll,PROD7275,7,600.37,4202.59,0.08,3866.38,439.8,Cash,Standard,Wholesale
ORD00937,2023-11-20,East,Home & Kitchen,Cookware,PROD7714,2,454.91,909.82,0.27,664.17,160.48,Bank Transfer,Overnight,Wholesale
ORD00938,2023-07-23,South,Books,Non-Fiction,PROD6861,1,123.5,123.5,0.24,93.86,12.75,PayPal,Standard,Retail
ORD00939,2023-03-16,East,Home & Kitchen,Cookware,PROD4502,6,131.08,786.48,0.1,707.83,36.93,Cash,Overnight,Corporate
ORD00940,2023-02-03,Central,Apparel,Jacket,PROD5555,7,290.78,2035.46,0.06,1913.33,178.88,Credit Card,Overnight,Wholesale
ORD00941,2023-08-11,West,Toys,Puzzle,PROD9169,6,815.26,4891.56,0.06,4598.07,275.57,Credit Card,Express,Corporate
ORD00942,2023-08-20,North,Electronics,Smartphone,PROD5670,3,605.42,1816.26,0.18,1489.33,144.89,Credit Card,Overnight,Wholesale
ORD00943,2023-05-26,Central,Electronics,Laptop,PROD1640,3,843.23,2529.69,0.12,2226.13,510.15,Bank Transfer,Overnight,Retail
ORD00944,2023-02-18,West,Electronics,Laptop,PROD2306,7,726.02,5082.14,0.08,4675.57,938.57,Bank Transfer,Express,Wholesale
ORD00945,2023-06-02,East,Electronics,Laptop,PROD2683,8,498.4,3987.2,0.19,3229.63,749.58,Credit Card,Standard,Retail
ORD00946,2023-02-23,North,Electronics,Smartphone,PROD4131,6,862.77,5176.62,0.22,4037.76,384.67,Bank Transfer,Overnight,Retail
ORD00947,2023-01-23,Central,Electronics,Laptop,PROD7218,2,57.52,115.04,0.09,104.69,10.76,Bank Transfer,Overnight,Retail
ORD00948,2023-08-24,West,Apparel,Jacket,PROD8320,2,135.03,270.06,0.26,199.84,40.09,Credit Card,Overnight,Wholesale
ORD00949,2023-09-02,South,Apparel,Jacket,PROD2504,8,976.59,7812.72,0.1,7031.45,1379.38,Bank Transfer,Express,Wholesale
ORD00950,2023-10-13,North,Electronics,Laptop,PROD2231,4,662.89,2651.56,0.22,2068.22,188.58,Cash,Standard,Retail
ORD00951,2023-04-21,South,Electronics,Tablet,PROD9644,8,820.33,6562.64,0.06,6168.88,437.42,Bank Transfer,Express,Wholesale
ORD00952,2023-03-20,West,Toys,Puzzle,PROD8412,9,114.6,1031.4,0.04,990.14,231.04,PayPal,Express,Retail
ORD00953,2023-08-05,North,Electronics,Laptop,PROD3413,3,689.4,2068.2,0.29,1468.42,242.95,Cash,Standard,Wholesale
ORD00954,2023-01-09,West,Electronics,Smartphone,PROD6766,8,195.16,1561.28,0.01,1545.67,281.89,Bank Transfer,Standard,Wholesale
ORD00955,2023-08-09,North,Electronics,Laptop,PROD8230,4,159.11,636.44,0.15,540.97,82.0,Bank Transfer,Express,Retail
ORD00956,2023-07-15,East,Electronics,Tablet,PROD9676,7,201.99,1413.93,0.06,1329.09,113.41,Cash,Overnight,Corporate
ORD00957,2023-01-26,North,Electronics,Tablet,PROD5361,4,959.38,3837.52,0.07,3568.89,216.37,PayPal,Standard,Wholesale
ORD00958,2023-04-26,South,Electronics,Laptop,PROD5395,10,702.52,7025.2,0.12,6182.18,794.89,Cash,Standard,Retail
ORD00959,2023-11-23,South,Apparel,Jeans,PROD9245,5,708.79,3543.95,0.09,3224.99,163.25,Cash,Overnight,Corporate
ORD00960,2023-06-11,North,Apparel,T-shirt,PROD8775,2,174.98,349.96,0.1,314.96,44.42,Cash,Express,Retail
ORD00961,2023-02-09,West,Apparel,Jeans,PROD1016,3,682.41,2047.23,0.26,1514.95,255.73,Cash,Standard,Corporate
ORD00962,2023-01-09,Central,Electronics,Smartphone,PROD3741,10,683.25,6832.5,0.09,6217.57,594.76,PayPal,Standard,Retail
ORD00963,2023-06-21,West,Home & Kitchen,Vacuum Cleaner,PROD5153,8,495.76,3966.08,0.11,3529.81,561.74,Bank Transfer,Express,Retail
ORD00964,2023-12-30,Central,Home & Kitchen,Cookware,PROD8935,6,892.46,5354.76,0.23,4123.17,912.83,Credit Card,Express,Wholesale
ORD00965,2023-11-24,South,Books,Children,PROD6852,1,156.42,156.42,0.12,137.65,12.95,Cash,Standard,Retail
ORD00966,2023-12-23,West,Books,Children,PROD2768,7,365.83,2560.81,0.22,1997.43,177.31,Bank Transfer,Overnight,Wholesale
ORD00967,2023-09-27,West,Books,Non-Fiction,PROD7836,3,272.66,817.98,0.2,654.38,148.94,Bank Transfer,Express,Retail
ORD00968,2023-09-24,Central,Electronics,Tablet,PROD6685,6,835.83,5014.98,0.04,4814.38,1006.53,Bank Transfer,Standard,Retail
ORD00969,2023-03-17,Central,Toys,Puzzle,PROD3664,8,684.11,5472.88,0.16,4597.22,496.3,Bank Transfer,Express,Corporate
ORD00970,2023-01-08,North,Electronics,Laptop,PROD9001,8,50.54,404.32,0.08,371.97,62.72,Bank Transfer,Standard,Corporate
ORD00971,2023-01-01,Central,Home & Kitchen,Vacuum Cleaner,PROD3540,1,258.92,258.92,0.11,230.44,24.58,Credit Card,Overnight,Corporate
ORD00972,2023-04-11,West,Apparel,Jacket,PROD6810,7,589.37,4125.59,0.02,4043.08,379.13,PayPal,Overnight,Wholesale
ORD00973,2023-07-24,South,Toys,Doll,PROD8140,2,894.1,1788.2,0.28,1287.5,218.11,Bank Transfer,Overnight,Retail
ORD00974,2023-03-11,Central,Apparel,Jeans,PROD8555,7,558.74,3911.18,0.09,3559.17,238.89,PayPal,Express,Corporate
ORD00975,2023-09-27,East,Electronics,Smartphone,PROD8673,8,697.19,5577.52,0.15,4740.89,886.7,Bank Transfer,Express,Corporate
ORD00976,2023-08-25,North,Toys,Doll,PROD3303,1,913.43,913.43,0.01,904.3,183.89,Bank Transfer,Standard,Wholesale
ORD00977,2023-03-07,West,Books,Non-Fiction,PROD3063,10,547.84,5478.4,0.17,4547.07,494.12,Cash,Overnight,Retail
ORD00978,2023-08-24,North,Toys,Puzzle,PROD6463,1,93.81,93.81,0.08,86.31,21.34,Credit Card,Express,Wholesale
ORD00979,2023-06-19,North,Toys,Puzzle,PROD4359,1,130.23,130.23,0.18,106.79,16.25,PayPal,Overnight,Wholesale
ORD00980,2023-04-25,North,Toys,Board Game,PROD8945,3,307.88,923.64,0.09,840.51,208.31,PayPal,Standard,Retail
ORD00981,2023-11-06,North,Electronics,Smartphone,PROD9287,2,524.62,1049.24,0.07,975.79,69.01,Cash,Express,Retail
ORD00982,2023-07-27,Central,Electronics,Laptop,PROD5264,8,982.87,7862.96,0.25,5897.22,1287.62,Cash,Overnight,Wholesale
ORD00983,2023-03-16,South,Electronics,Laptop,PROD9380,1,192.96,192.96,0.25,144.72,26.27,PayPal,Express,Corporate
ORD00984,2023-12-08,West,Home & Kitchen,Cookware,PROD7321,2,959.5,1919.0,0.15,1631.15,299.38,Credit Card,Express,Corporate
ORD00985,2023-01-15,East,Toys,Board Game,PROD1558,5,462.51,2312.55,0.17,1919.42,100.2,Cash,Standard,Corporate
ORD00986,2023-08-23,Central,Apparel,Jeans,PROD4453,5,19.03,95.15,0.05,90.39,13.57,Bank Transfer,Overnight,Wholesale
